WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;R2S-UMB ID1 precipitation absol. [l/m²] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 precipitation diff. [l/m²] Act;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 sum of particles [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 hail flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 sum of snow-flakes [] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act
2017-06-05 01:53:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 01:54:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 01:55:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 01:56:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 01:57:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 01:58:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 01:59:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 02:00:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 02:01:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 02:02:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:03:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:04:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.8100;    0;0.0000;    0
2017-06-05 02:05:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.8100;    0;0.0000;    0
2017-06-05 02:06:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:07:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:08:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:09:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:10:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:11:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:12:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:13:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 02:14:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:15:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:16:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.0600;    0;0.0000;    0
2017-06-05 02:17:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 02:18:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 02:19:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 02:20:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.1400;    0;0.0000;    0
2017-06-05 02:21:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:22:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.8900;    0;0.0000;    0
2017-06-05 02:23:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:24:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;18.9700;    0;0.0000;    0
2017-06-05 02:25:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
2017-06-05 02:26:10;37.5200;    0;0.0000;0.0000;37.5200;    0;    0;    0;    0;    0;    0;    0;    0;19.2300;    0;0.0000;    0
